x,x_dot,theta,theta_dot,action
1.2585383653640747,0.34690597653388977,-0.004735900554805994,-0.06433060020208359,0.0
0.07683954387903214,-0.011632503010332584,0.004560358356684446,0.03885183110833168,1.0
0.9159504771232605,0.22239376604557037,0.0009533146512694657,-0.017774201929569244,1.0
-0.8736814260482788,-0.346923291683197,-0.0044629075564444065,0.3367809057235718,1.0
0.3361966609954834,-0.1753026247024536,-0.005487201735377312,0.32414716482162476,1.0
0.203505739569664,0.15439581871032715,0.010065804235637188,0.17074282467365265,1.0
0.4136532247066498,0.04108076170086861,0.0006081945612095296,0.027514154091477394,1.0
0.5255991220474243,0.23174366354942322,0.0025067117530852556,-0.2699010968208313,0.0
-1.0725352764129639,-0.005607189144939184,-0.0020688020158559084,-0.24663443863391876,0.0
0.12394460290670395,0.1797579526901245,0.0071929641999304295,-0.25475624203681946,0.0
1.1817632913589478,0.0023198379203677177,-0.00020739715546369553,0.26816922426223755,1.0
-0.7440897822380066,-0.34232670068740845,-0.0006223084055818617,0.33651062846183777,1.0
-0.020844239741563797,0.22685131430625916,0.023816267028450966,-0.20203736424446106,0.0
-0.2776971459388733,0.05969821289181709,-0.00023079935635905713,-0.23210862278938293,0.0
-0.07989547401666641,-0.33938419818878174,-0.013297313824295998,0.3625398576259613,1.0
1.5721814632415771,0.223318949341774,-0.0016092454316094518,-0.038183894008398056,1.0
0.44905558228492737,0.16974152624607086,0.0012291594175621867,0.003304868470877409,1.0
0.9850247502326965,0.18758238852024078,0.0014538713730871677,-0.011980591341853142,1.0
-0.5823980569839478,-0.20159873366355896,-0.0025814310647547245,0.06522946804761887,1.0
-0.6920125484466553,-0.1821102499961853,0.005012992303818464,0.054373592138290405,1.0
0.39003416895866394,0.022313574329018593,0.0030148548539727926,0.02495574578642845,1.0
0.6653909683227539,0.5193589925765991,0.0005350186256691813,-0.32619476318359375,0.0
0.23056653141975403,0.2093849629163742,0.008524534292519093,-0.259815514087677,0.0
0.10706386715173721,0.2171422690153122,0.002934232586994767,-0.2584887146949768,0.0
0.5011917352676392,0.23235256969928741,0.004395883530378342,-0.2678103744983673,0.0
0.04569154605269432,-0.015016822144389153,-0.003612479893490672,0.04169073328375816,0.0
0.15501615405082703,0.01959165744483471,-0.005773566197603941,0.03647495433688164,0.0
0.9834408164024353,0.17851519584655762,-0.003740138839930296,-0.012203420512378216,0.0
0.07829983532428741,0.004182019270956516,0.0018352963961660862,0.035015225410461426,1.0
-1.0642822980880737,-0.005523906089365482,0.005965141579508781,-0.24848057329654694,0.0
1.8284460306167603,0.32597029209136963,-0.006105805281549692,-0.07174759358167648,0.0
0.8338249325752258,0.1481177806854248,-0.0037464334163814783,-0.00041336158756166697,0.0
0.07683122903108597,-0.01724264957010746,-0.006046396680176258,0.07938051968812943,1.0
0.007210263516753912,0.008579131215810776,-0.010645028203725815,0.04147198796272278,0.0
0.052290432155132294,-0.02368147484958172,0.0013624991988763213,0.03869626671075821,0.0
-0.12541808187961578,-0.031058134511113167,0.014310636557638645,-0.07400521636009216,0.0
0.3111048638820648,0.026731204241514206,-0.0016232391353696585,0.03111322410404682,1.0
0.4650815427303314,0.4198688268661499,0.0017910351743921638,-0.30452340841293335,0.0
1.1022824048995972,-0.03102467954158783,0.0007452760473825037,0.2775214910507202,1.0
0.006514141336083412,-0.18331660330295563,-0.0055564106442034245,0.32764849066734314,1.0
0.03877340629696846,0.19442087411880493,0.00618064496666193,-0.18321232497692108,0.0
0.46694985032081604,0.32438820600509644,0.00043870334047824144,-0.03684502840042114,0.0
0.047688886523246765,0.004577880259603262,-0.017576640471816063,0.04653707519173622,0.0
-0.025718044489622116,0.16780348122119904,0.0034763766452670097,-0.24687565863132477,0.0
0.24460135400295258,0.022304454818367958,0.007128018420189619,0.027930231764912605,1.0
1.7646366357803345,0.010277439840137959,-0.006802924443036318,0.24969881772994995,1.0
0.12878301739692688,0.22945792973041534,-0.00904964841902256,-0.20395515859127045,0.0
-1.0505555868148804,-0.18147505819797516,0.008008414879441261,0.0403628870844841,1.0
0.21065816283226013,0.027155444025993347,0.003102928400039673,0.028316501528024673,1.0
-0.06310968846082687,-0.03424612432718277,0.001861794968135655,0.04176546633243561,1.0
-1.0478224754333496,-0.1514154076576233,-0.0012196280295029283,0.03557548671960831,0.0
0.1473015546798706,0.23168043792247772,0.0015074361581355333,-0.26304006576538086,0.0
1.9304908514022827,0.2322268784046173,-0.003238941542804241,-0.053439732640981674,0.0
0.4177853763103485,0.217077374458313,0.003634128486737609,-0.26488491892814636,0.0
1.1740310192108154,0.21893750131130219,-0.005849258042871952,-0.027392679825425148,0.0
1.2513694763183594,-0.018259340897202492,-0.002300555119290948,0.26914113759994507,1.0
0.5315490365028381,0.19647856056690216,-4.909562994726002e-05,-0.00326482648961246,1.0
-0.006870257202535868,-0.23191194236278534,-0.0015377504751086235,0.33560729026794434,1.0
0.466058611869812,0.38278520107269287,0.0035858654882758856,-0.29429903626441956,0.0
0.08721908181905746,0.19229274988174438,0.0028357107657939196,-0.2560131251811981,0.0
0.00805756263434887,0.02340284362435341,0.0014974101213738322,0.0322931669652462,1.0
-0.18985646963119507,-0.2320098578929901,-0.0010580873349681497,0.0889836847782135,1.0
-0.013132189400494099,-0.19957245886325836,-0.0007096626213751733,0.3263912498950958,1.0
-0.015391056425869465,0.0019519085763022304,0.021632695570588112,0.16327647864818573,1.0
0.39475420117378235,0.03737100586295128,0.0012397128157317638,0.021780813112854958,0.0
0.9204463958740234,-0.055818669497966766,-0.004717638250440359,0.29121533036231995,1.0
0.5105554461479187,0.04200487956404686,0.006744447164237499,0.022875811904668808,1.0
0.054152000695466995,0.180117666721344,0.006518219131976366,-0.25127777457237244,0.0
0.16805650293827057,0.019766969606280327,0.002735776361078024,0.031056763604283333,1.0
1.2485722303390503,0.34665513038635254,-0.008185741491615772,-0.05879850685596466,0.0
1.472724199295044,0.21040475368499756,0.0019824537448585033,-0.03837807476520538,0.0
0.11582630127668381,-0.0076730274595320225,-0.0048637595027685165,0.03973120078444481,0.0
0.13470904529094696,0.18002265691757202,-0.0017567102331668139,-0.24917010962963104,0.0
0.04765249788761139,0.17471814155578613,0.003939337097108364,-0.2501439154148102,0.0
1.8180238008499146,0.5211091637611389,0.0011903067352250218,-0.3648056089878082,0.0
0.02998953126370907,-0.019357144832611084,-0.0008444542763754725,0.04175123944878578,1.0
-0.04116223007440567,-0.027968931943178177,0.00583146046847105,0.04484078288078308,1.0
0.08769316226243973,-0.19276322424411774,-0.0031974592711776495,0.33066579699516296,1.0
0.7183424830436707,0.37871044874191284,-0.0006729891756549478,-0.297576904296875,0.0
0.03612065687775612,0.001838351716287434,0.0046029468066990376,0.03366846591234207,1.0
0.10178091377019882,0.20008406043052673,-0.0007785506313666701,-0.2546277344226837,0.0
-0.0005588051863014698,-0.17757421731948853,-0.04465305060148239,0.09843941777944565,0.0
0.3406263589859009,-0.17187662422657013,-0.006163621786981821,0.3201366364955902,1.0
0.38922610878944397,0.17791001498699188,-0.002524553332477808,0.001146769500337541,0.0
0.25841739773750305,-0.192522794008255,-0.005148591473698616,0.3293676972389221,1.0
0.3033236563205719,0.022389005869627,-0.0012204388622194529,0.031480610370635986,1.0
-0.09895973652601242,-0.243028461933136,-0.005204699467867613,0.33654195070266724,1.0
0.01096385158598423,0.0014157940167933702,0.00041713390965014696,0.038173917680978775,1.0
0.43590784072875977,0.33501243591308594,0.0037517400924116373,-0.28742194175720215,0.0
0.28684836626052856,0.023379912599921227,0.0023537147790193558,0.032800305634737015,1.0
0.16770680248737335,0.008076549507677555,0.0044293892569839954,0.034501176327466965,1.0
1.2434701919555664,0.1597873866558075,-0.003766325768083334,-0.016361836344003677,0.0
-1.1339975595474243,-0.0400620773434639,-0.0015158902388066053,-0.2430644929409027,0.0
0.07345827668905258,-0.007472590543329716,0.0008792902226559818,0.035308632999658585,0.0
0.04167697951197624,-0.03309093043208122,0.03569690138101578,0.06696594506502151,1.0
0.08362423628568649,-0.00775794917717576,-0.008586916141211987,0.04160521924495697,0.0
0.03755448758602142,0.18757788836956024,0.0011738002067431808,-0.25579845905303955,0.0
0.14094190299510956,-0.19374388456344604,-0.0014988071052357554,0.3249133825302124,1.0
-0.037825729697942734,-0.21908488869667053,-0.003154497127979994,0.3346251845359802,1.0
0.07768568396568298,0.001573754008859396,0.0028382716700434685,0.039505526423454285,1.0
-0.10727584362030029,-0.048076119273900986,-0.008103189058601856,0.04759087786078453,0.0
0.1503610610961914,-0.19090352952480316,-0.006274417974054813,0.3269093930721283,1.0
-0.7553312182426453,0.03976698964834213,0.003974153660237789,-0.24042509496212006,0.0
0.030140187591314316,0.15805083513259888,0.004263180773705244,-0.24356575310230255,0.0
-0.005281827878206968,-0.03509004786610603,-0.006637547630816698,0.04517553746700287,0.0
0.7731163501739502,-0.059273604303598404,-0.00387507863342762,0.2954680621623993,1.0
0.20587025582790375,-0.015194782055914402,-0.006339646875858307,0.28915950655937195,1.0
-0.07691935449838638,0.041682347655296326,0.010742719285190105,-0.212473526597023,0.0
0.6816967725753784,0.035388484597206116,-0.00448122201487422,0.2771146297454834,1.0
0.2468736618757248,-0.1538355052471161,-0.0036279200576245785,0.31872543692588806,1.0
-0.03226592391729355,0.1671532392501831,-0.0018915088148787618,-0.24784503877162933,0.0
0.07312241941690445,-0.21001207828521729,-0.0026080200914293528,0.33158382773399353,1.0
0.955974817276001,0.015828194096684456,-0.004057056736201048,0.2744063436985016,1.0
0.31262457370758057,-0.006951404269784689,-0.008404262363910675,0.2861671447753906,1.0
0.39637044072151184,0.028917275369167328,0.003637842833995819,0.02277340553700924,1.0
-0.04012675583362579,-0.15688630938529968,0.0030308023560792208,0.08604066073894501,1.0
0.16781988739967346,-0.18915677070617676,-0.00469797570258379,0.32840317487716675,1.0
0.596590518951416,0.04151501506567001,0.002050224458798766,0.02099507302045822,1.0
-0.023797854781150818,-0.15154452621936798,-0.010801185853779316,0.139568492770195,1.0
-0.484298437833786,0.01266825944185257,0.0052761174738407135,-0.23073941469192505,0.0
0.009588995948433876,0.19112634658813477,0.022037291899323463,-0.10823409259319305,0.0
-0.5014593601226807,-0.034482985734939575,0.0011230489471927285,-0.21390262246131897,0.0
0.10578631609678268,0.18879921734333038,0.0031381994485855103,-0.2546806335449219,0.0
0.0018466515466570854,-0.2430780529975891,0.000804101349785924,0.3376227021217346,1.0
0.02575037069618702,-0.0074074408039450645,0.005404564552009106,0.03387131169438362,1.0
-0.27607041597366333,-0.04751121625304222,0.017428545281291008,-0.08770737051963806,0.0
-0.03362518921494484,-0.025442741811275482,-0.012601292692124844,-0.010887635871767998,0.0
0.11558189243078232,-0.014507768675684929,0.008607722818851471,0.03715848550200462,1.0
0.1382056176662445,0.00782756321132183,-0.0015104797203093767,0.03407767787575722,0.0
-0.057089466601610184,-0.029040349647402763,-0.0013101259246468544,0.04107879102230072,0.0
0.40486374497413635,0.029260650277137756,-0.006848971825093031,0.027991458773612976,0.0
1.3347327709197998,0.1826934963464737,-0.002753341570496559,-0.022394537925720215,0.0
0.17433662712574005,-0.16009505093097687,-0.02671220526099205,0.3255278766155243,1.0
-0.020174240693449974,0.15813103318214417,0.0012822574935853481,-0.245649054646492,0.0
0.35358381271362305,0.13889174163341522,-0.007850652560591698,0.007603628560900688,0.0
0.26100778579711914,0.17814040184020996,-0.0006337763043120503,-0.0039354125037789345,0.0
1.083181381225586,0.20133258402347565,0.0005272668204270303,-0.02357541024684906,0.0
1.528779149055481,-0.014089968986809254,-0.006936270743608475,0.2639138698577881,1.0
0.14176735281944275,0.0024034189991652966,-0.0024203413631767035,0.04099130257964134,1.0
-1.2373521327972412,-0.380177766084671,-0.0022132948506623507,0.32891473174095154,1.0
0.05979544669389725,-0.004646112211048603,0.002508787903934717,0.03802279382944107,1.0
-0.11942034214735031,0.04247088357806206,0.003955930005759001,-0.22985488176345825,0.0
0.21625453233718872,0.008135792799293995,-0.0031620580703020096,0.038532182574272156,1.0
-0.8161750435829163,-0.23054835200309753,0.00601353170350194,0.05674494057893753,1.0
1.8305059671401978,0.2167750895023346,-0.0010308913188055158,-0.04576396197080612,0.0
0.2674635648727417,-0.06512811779975891,-0.0033176944125443697,0.3009371757507324,1.0
0.4457116723060608,-0.1730567365884781,-0.004685775376856327,0.31807178258895874,1.0
0.0018288074061274529,0.21839693188667297,0.0038134681526571512,-0.25757309794425964,0.0
0.22676147520542145,0.2209530770778656,0.004818592686206102,-0.2630873918533325,0.0
-0.08772733807563782,-0.23393015563488007,-0.007212395779788494,0.13297471404075623,1.0
-0.1218731477856636,0.1464863419532776,-0.003413941478356719,-0.24363145232200623,0.0
0.1396244466304779,-0.011760436929762363,-0.006801433861255646,0.04167560115456581,0.0
-0.9815560579299927,0.026033364236354828,0.0071172816678881645,-0.25257202982902527,0.0
1.0146725177764893,0.20018579065799713,-0.0016332089435309172,-0.021713022142648697,0.0
0.09024704247713089,0.0019436025759205222,0.005033539142459631,0.03134717419743538,1.0
-1.7525644302368164,-0.03449026122689247,-0.00041051360312849283,-0.254962295293808,0.0
-0.02778499945998192,-0.027345463633537292,-0.004548375029116869,0.0464046485722065,1.0
0.02907145395874977,0.15808185935020447,0.003827703883871436,-0.2442493885755539,0.0
0.3799653947353363,0.036903269588947296,0.0020724202040582895,0.02203860692679882,1.0
0.010440009646117687,0.23440957069396973,-0.010617679916322231,-0.24539786577224731,0.0
0.4671100080013275,0.022035179659724236,0.0012617730535566807,0.026042895391583443,1.0
0.6865684390068054,0.13583238422870636,0.005139071960002184,0.0031315097585320473,1.0
1.6037195920944214,0.010945802554488182,-0.0011872346512973309,0.254142165184021,1.0
0.3232322931289673,-0.012382499873638153,0.0003165656526107341,0.286222904920578,1.0
-0.11705388873815536,-0.04867248237133026,-0.003993821330368519,0.049864139407873154,1.0
-0.030642373487353325,0.14563918113708496,0.01768505945801735,-0.22499039769172668,0.0
0.047265175729990005,-0.020802713930606842,0.0015986344078555703,0.038220345973968506,1.0
-0.659530758857727,-0.22894258797168732,0.0022985623218119144,0.06416924297809601,1.0
0.018952788785099983,-0.17255975306034088,-0.015765007585287094,0.18142332136631012,1.0
-0.14141406118869781,-0.1678386628627777,0.00029333686688914895,0.06771799921989441,1.0
0.029874317348003387,0.003313714638352394,0.024476539343595505,0.015634484589099884,1.0
-0.09052012860774994,0.15591369569301605,-0.0019938722252845764,-0.24755528569221497,0.0
0.2610233426094055,0.020581044256687164,0.001170940464362502,0.03185710310935974,1.0
0.027921410277485847,-0.16126304864883423,-0.03578053414821625,0.2622697949409485,1.0
0.18603374063968658,0.23449479043483734,0.0033869489561766386,-0.26142409443855286,0.0
1.562536358833313,0.40030303597450256,0.003385862335562706,-0.3298746645450592,0.0
0.27695825695991516,0.2170640379190445,0.005028106737881899,-0.2645937502384186,0.0
0.26559391617774963,0.19528935849666595,0.004989283159375191,-0.25896477699279785,0.0
-0.45598217844963074,0.010986672714352608,0.007748176343739033,-0.22988726198673248,0.0
1.049589991569519,0.0127792963758111,0.0001627844903850928,0.2655501067638397,1.0
-0.05399532616138458,-0.03444141149520874,-0.006271204445511103,0.046074144542217255,0.0
0.19908183813095093,0.19513846933841705,0.007985937409102917,-0.2556436359882355,0.0
0.16725392639636993,0.179621160030365,0.006148963235318661,-0.25173506140708923,0.0
1.5125442743301392,0.3828115165233612,0.004619957413524389,-0.32508334517478943,0.0
-1.7482913732528687,-0.2269381433725357,-0.0016331872902810574,0.03364613279700279,0.0
0.31938260793685913,-0.17875206470489502,-0.003749973839148879,0.3246710002422333,1.0
-0.7135452032089233,-0.14745017886161804,-0.001991748111322522,0.04923998564481735,0.0
-0.03853059187531471,0.03855758160352707,0.009843860752880573,-0.21375855803489685,0.0
0.41344815492630005,0.1765548437833786,0.00028764118906110525,0.0017954112263396382,1.0
0.011992687359452248,0.17563627660274506,-0.0014662224566563964,-0.24809567630290985,0.0
0.11263526976108551,0.0012605879455804825,0.007445832714438438,0.034820251166820526,1.0
0.21354159712791443,0.3255254030227661,0.012625356204807758,-0.12413448095321655,0.0
0.18086029589176178,0.24226467311382294,0.0002812791208270937,-0.2654178738594055,0.0
0.12335719168186188,-0.19546964764595032,-0.0018080513691529632,0.32801616191864014,1.0
0.11325830221176147,0.16779664158821106,-0.004541613161563873,0.07596533745527267,1.0
-0.02611611783504486,0.02255823090672493,0.003041154472157359,0.02858535572886467,1.0
0.985558271408081,-0.037422772496938705,-0.004033439327031374,0.2860419750213623,1.0
1.0948809385299683,0.3430020213127136,0.0017837367486208677,-0.30235496163368225,0.0
0.12480545043945312,-0.008213545195758343,-0.00047866901149973273,0.04082857444882393,1.0
0.1434480845928192,-0.004642899613827467,-0.004343938548117876,0.03795313835144043,0.0
-0.9973409175872803,0.020227108150720596,0.004232725128531456,-0.24686267971992493,0.0
0.1972476989030838,0.32513663172721863,0.00473807891830802,-0.2849005460739136,0.0
0.11667101830244064,0.2044752985239029,0.0022578868083655834,-0.2589932978153229,0.0
-0.6587785482406616,-0.16691341996192932,-0.006291473284363747,0.05684102699160576,0.0
0.23486387729644775,0.04058628901839256,0.004132695496082306,0.025898516178131104,1.0
0.9521282911300659,0.017313240095973015,-0.007097265217453241,0.27346208691596985,1.0
0.005323274526745081,0.16680587828159332,0.011963952332735062,-0.12122447043657303,0.0
-0.24598656594753265,0.04239235445857048,0.005655866581946611,-0.22812488675117493,0.0
0.01839625835418701,0.17400746047496796,0.03221208602190018,-0.2339189648628235,0.0
-0.01657959073781967,-0.05304212123155594,0.02214083820581436,0.21784363687038422,1.0
0.920512318611145,-0.05835260823369026,-0.004004768095910549,0.29314711689949036,1.0
1.400046944618225,0.18370191752910614,-0.004920177161693573,-0.027691975235939026,0.0
0.5281594395637512,0.20056259632110596,0.0023899164516478777,-0.0065895202569663525,1.0
0.12373372167348862,0.22170831263065338,0.0009010391659103334,-0.25837546586990356,0.0
0.36786898970603943,0.13824105262756348,-0.0039169201627373695,0.00979957077652216,0.0
0.9693697094917297,0.3543531894683838,0.0064530265517532825,-0.3003118336200714,0.0
0.33161482214927673,0.03244473785161972,-0.0019641330000013113,0.02789757028222084,0.0
0.08186686784029007,0.03633110597729683,-0.005439187400043011,0.02919391728937626,0.0
0.8871635794639587,0.17038299143314362,0.000621696119196713,-0.010845762677490711,0.0
1.083754301071167,0.13712166249752045,-0.0038963202387094498,-0.007313944865018129,0.0
0.2106887847185135,-0.1544981598854065,-0.0034149421844631433,0.3177596628665924,1.0
1.3472578525543213,0.03068583644926548,-0.006611255928874016,0.25745075941085815,1.0
0.38544517755508423,0.021899141371250153,-0.0050546517595648766,0.029043853282928467,0.0
-0.6717018485069275,-0.2291199415922165,-0.00019777815032284707,0.07013241946697235,1.0
0.04712783917784691,-0.20278073847293854,-0.005582465324550867,0.3321106433868408,1.0
0.6144016981124878,0.17723290622234344,-0.003889038460329175,-0.0036071420181542635,0.0
0.3784085512161255,0.019959306344389915,-0.004205553792417049,0.2842910885810852,1.0
0.1838836967945099,-0.00282674515619874,0.004232899285852909,0.03661913052201271,1.0
1.3813453912734985,0.3732857406139374,0.0046942043118178844,-0.31683436036109924,0.0
0.2222975492477417,-0.03971531614661217,0.002095630159601569,0.29183074831962585,1.0
1.6273643970489502,0.1521116942167282,-0.006452028173953295,0.22113105654716492,1.0
1.8301277160644531,0.21069172024726868,-0.007100977003574371,-0.04470973089337349,0.0
-0.8649182915687561,-0.1837586909532547,-0.0018566969083622098,0.0544995442032814,1.0
0.1885080635547638,0.22177071869373322,0.0027426546439528465,-0.2597541809082031,0.0
0.18123000860214233,0.002007748931646347,-0.005948379635810852,0.28514528274536133,1.0
0.12210265547037125,0.002337590092793107,0.00021686390391550958,0.03844333440065384,1.0
0.4228678345680237,0.022577663883566856,-0.0019843224436044693,0.02731943503022194,0.0
0.004773659631609917,-0.2318950742483139,-0.0033530802465975285,0.33523809909820557,1.0
1.378612756729126,0.18847759068012238,0.004273949656635523,-0.031728990375995636,1.0
0.01029590517282486,-0.04815574735403061,-3.752473639906384e-05,0.049343694001436234,1.0
-0.011015723459422588,-0.16269178688526154,-0.00822268147021532,0.20085717737674713,1.0
0.34527644515037537,0.020002083852887154,-0.0036988172214478254,0.02742157317698002,0.0
0.13391011953353882,0.2136659026145935,0.0003028020146302879,-0.25870904326438904,0.0
-1.2191060781478882,-0.17094315588474274,0.0005212193354964256,0.036176733672618866,1.0
0.18931278586387634,0.37737613916397095,0.016540780663490295,-0.30544382333755493,0.0
0.14771731197834015,-0.20142650604248047,-0.0015293232863768935,0.3302900195121765,1.0
0.13848572969436646,-0.007814304903149605,-0.007937854155898094,0.04284892603754997,0.0
0.12430818378925323,0.0026080866809934378,-0.005895346403121948,0.03647680580615997,0.0
